what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415600603609
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415600605937
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1415600606562
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415600612828
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415600628859
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415600631781
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1415600634312
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1415600637578
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415600637906
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415600639062
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415600640031
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415600675265
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1415600675312
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1415600678906
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1415600679250
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415600680187
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1415600707359
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415600776328
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415600777062
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415600791125
