what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1414744166906
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1414744169156
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1414744173687
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1414744173687
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414744175718
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414744180296
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1414744180375
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414744196656
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414744200796
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1414744200843
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1414744232968
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1414744235171
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1414744262046
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414744272234
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414744273328
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414744363328
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414744376843
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1414744380906
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1414744383843
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1414744388906
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414744392843
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414744405328
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1414744445390
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1414744448218
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414744492000
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414744493406
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1414744497109
closed,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1414744497109
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1414744515453
closed,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1414744515453
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1414744516437
closed,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1414744516437
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414744517343
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414744518562
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414744519421
