what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1415598679406
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1415598680656
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1415598681015
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1415598691343
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415598692562
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1415598698359
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415598699703
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415598715250
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415598763140
activated,view,com.android.ide.eclipse.ddms,22.0.4.v201307151829--741630,"com.android.ide.eclipse.ddms.views.LogCatView",1415598765062
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1415598765515
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415598766828
activated,view,com.android.ide.eclipse.ddms,22.0.4.v201307151829--741630,"com.android.ide.eclipse.ddms.views.LogCatView",1415598783265
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415598783281
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1415598783328
started,bundle,org.jboss.tools.common.ui,3.3.1.v20130102-1651-H83-Final,"org.jboss.tools.common.ui",1415598829437
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415598845000
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415598922812
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415598935906
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415598955546
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415598976390
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415598976406
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415598976468
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415598984171
activated,view,com.android.ide.eclipse.ddms,22.0.4.v201307151829--741630,"com.android.ide.eclipse.ddms.views.LogCatView",1415598987781
started,bundle,com.android.ide.eclipse.gldebugger,22.0.4.v201307151829--741630,"com.android.ide.eclipse.gldebugger",1415598988296
opened,view,com.android.ide.eclipse.ddms,22.0.4.v201307151829--741630,"com.android.ide.eclipse.ddms.views.DeviceView",1415598988750
opened,view,com.android.ide.eclipse.ddms,22.0.4.v201307151829--741630,"com.android.ide.eclipse.ddms.views.ThreadView",1415598988843
activated,perspective,com.android.ide.eclipse.ddms,22.0.4.v201307151829--741630,"com.android.ide.eclipse.ddms.Perspective",1415598988906
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.perspectives.showPerspective",1415598988968
executed,command,,,"com.android.ide.eclipse.ddms.Perspective",1415598988968
activated,view,com.android.ide.eclipse.ddms,22.0.4.v201307151829--741630,"com.android.ide.eclipse.ddms.views.DeviceView",1415598990265
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415598996046
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415598999703
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415599000343
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415599011093
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415599017000
