what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414746109562
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414746183078
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414746188578
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414746191062
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414746193031
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414746194640
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1414746198578
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414746199515
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414746233125
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1414746234125
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1414746238500
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1414746240421
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1414746241031
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1414746243968
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1414746251078
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414746255750
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414746257281
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1414746257390
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1414746258203
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1414746270093
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1414746299250
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1414746303265
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1414746305015
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1414746313453
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1414746317578
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1414746319500
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1414746330265
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1414746339093
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414746340843
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414746341421
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1414746342687
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1414746343734
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1414746344812
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1414746345125
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414746349156
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414746352828
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1414746353000
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1414746354328
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414746355265
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414746358390
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1414746359578
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414746360078
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414746364734
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414746366578
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414746452015
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1414746452046
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1414746458250
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414746459562
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414746460625
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1414746461234
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1414746463062
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414746719328
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414746720718
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414746837593
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414746946234
