what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415776243890
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415776243906
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415776243953
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415776295625
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1415776297468
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1415776297703
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1415776297765
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415776303421
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415776303421
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415776303515
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415776318250
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1415776319640
opened,editor,com.android.ide.eclipse.adt,22.0.4.v201307151829--741630,"com.android.ide.eclipse.editors.CommonXmlEditor",1415776320609
activated,editor,com.android.ide.eclipse.adt,22.0.4.v201307151829--741630,"com.android.ide.eclipse.editors.CommonXmlEditor",1415776320750
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415776349781
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415776349796
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415776349875
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415776454296
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1415776456484
