what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jst.jee.ui,1.0.401.v201202011107,"org.eclipse.jst.jee.ui",1415774059265
started,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.501.v201107261503,"org.eclipse.jst.j2ee.navigator.ui",1415774059296
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1415774059593
started,bundle,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui",1415774059640
opened,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1415774060031
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.503.v201201190400,"org.eclipse.jst.j2ee.J2EEPerspective",1415774060109
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1415774060250
started,bundle,org.eclipse.jst.servlet.ui,1.1.502.v201202011054,"org.eclipse.jst.servlet.ui",1415774061546
opened,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1415774063687
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1415774063750
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415774073000
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415774080765
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1415774083750
started,bundle,org.eclipse.jst.server.tomcat.ui,1.1.200.v20100418,"org.eclipse.jst.server.tomcat.ui",1415774084046
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415774089234
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415774089250
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415774089359
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415774098671
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1415774101625
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415774106812
