what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1411627281765
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1411627283468
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1411627292453
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1411627317796
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1411627334296
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411627336468
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411627336468
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411627336640
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411627338312
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1411627344250
executed,command,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.junitShortcut.run",1411627345796
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411627345828
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411627347890
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411627351093
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411627355781
activated,view,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.ResultView",1411627357406
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1411627357468
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411627358015
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411627510593
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411627510625
activated,view,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.ResultView",1411628368750
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411628369109
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411628370453
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411628397890
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411628398000
