what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413360108500
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413360116796
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1413360117781
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413360119765
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413360121687
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1413360121687
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413360130296
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413360131609
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413360134375
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413360134406
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413360134921
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413360136375
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413360137656
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413360147187
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1413360154484
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413360161687
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413360172859
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413360174687
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413360180187
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1413360180187
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413360224500
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413360224515
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413360224578
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413360261296
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1413360261328
started,bundle,org.eclipse.jst.jsf.facelet.ui,1.0.1.v201104032306,"org.eclipse.jst.jsf.facelet.ui",1413360261453
started,bundle,org.eclipse.jst.jsf.ui,1.3.2.v201104251204,"org.eclipse.jst.jsf.ui",1413360261468
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.toggleOverwrite",1413360265921
