what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413878097796
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1413878100046
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1413878100062
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1413878101984
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1413878105281
started,bundle,org.eclipse.wst.html.core,1.1.502.v201202091936,"org.eclipse.wst.html.core",1413878107125
started,bundle,org.eclipse.wst.css.core,1.1.501.v201111292150,"org.eclipse.wst.css.core",1413878107328
started,bundle,org.eclipse.wst.jsdt.web.ui,1.0.401.v201108152113,"org.eclipse.wst.jsdt.web.ui",1413878107343
started,bundle,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.ui",1413878107390
started,bundle,org.eclipse.wst.jsdt.web.core,1.0.401.v201108152113,"org.eclipse.wst.jsdt.web.core",1413878107437
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413878108343
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413878109718
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413878116703
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413878127406
opened,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1413878127781
started,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.101.v201201112313,"org.eclipse.wst.jsdt.debug.ui",1413878127921
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1413878127937
started,bundle,org.eclipselabs.jsdt.jquery.api,1.6.0,"org.eclipselabs.jsdt.jquery.api",1413878128687
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413878133765
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413878133765
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413878133843
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413878136453
started,bundle,org.eclipse.jst.jsf.facelet.ui,1.0.1.v201104032306,"org.eclipse.jst.jsf.facelet.ui",1413878136859
started,bundle,org.eclipse.jst.jsf.ui,1.3.2.v201104251204,"org.eclipse.jst.jsf.ui",1413878136875
started,bundle,org.eclipse.jst.jsf.facelet.core,1.0.100.v201104191527,"org.eclipse.jst.jsf.facelet.core",1413878137250
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413878141718
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413878141734
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413878141812
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413878151562
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413878152390
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413878152406
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413878152468
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413878176203
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413878176937
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413878176937
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413878177031
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413878712921
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413878714468
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413878714468
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413878714562
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413878738078
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413878740468
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413878740484
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413878740578
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413878813656
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1413878816265
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1413878818781
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1413878818906
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1413878821578
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413878822250
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413878822250
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413878822343
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413878841750
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1413878843875
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413878845218
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413878845218
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413878845312
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413878870765
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1413878874359
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413878875437
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413878875437
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413878875562
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413878920578
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413878924031
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413878941171
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1413878942562
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413878943453
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413878943468
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413878943546
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413879056828
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413879058953
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413879062875
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1413879063125
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413879069312
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413879069312
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413879069390
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413879072000
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1413879077687
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413879081484
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413879100859
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1413879100890
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1413879102546
opened,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1413879107765
